instance,n,m,algo,seed,cost,lb,time,error
pace-exact/exact029.gr,70,1011,ins,2,509,,0.002716064453125,
pace-exact/exact029.gr,70,1011,flip,0,509,,0.11308145523071289,
pace-exact/exact029.gr,70,1011,flip,1,509,,0.8080730438232422,
pace-exact/exact029.gr,70,1011,flip,2,509,,0.11123061180114746,
pace-exact/exact029.gr,70,1011,certiflip,0,509,508.99999999999875,6.843118906021118,
pace-exact/exact028.gr,70,821,kapoce,0,460,,17.448639631271362,
pace-exact/exact029.gr,70,1011,lb:greedy,0,,414.0,0.00869297981262207,
pace-exact/exact029.gr,70,1011,lb:tri-mwu,0,,492.85818181818183,0.05614185333251953,
pace-exact/exact030.gr,70,1522,pivot,0,302,,0.00011420249938964844,
pace-exact/exact030.gr,70,1522,pivot,1,355,,6.842613220214844e-05,
pace-exact/exact030.gr,70,1522,pivot,2,476,,6.389617919921875e-05,
pace-exact/exact030.gr,70,1522,pivot50,0,292,,0.676875114440918,
pace-exact/exact030.gr,70,1522,pivot50,1,286,,0.0014164447784423828,
pace-exact/exact030.gr,70,1522,pivot50,2,286,,0.0014414787292480469,
pace-exact/exact030.gr,70,1522,vote,0,277,,0.008962631225585938,
pace-exact/exact030.gr,70,1522,vote,1,279,,0.00018668174743652344,
pace-exact/exact030.gr,70,1522,vote,2,277,,0.00017952919006347656,
pace-exact/exact030.gr,70,1522,louvain,0,277,,0.016080856323242188,
pace-exact/exact030.gr,70,1522,louvain,1,277,,0.0006325244903564453,
pace-exact/exact030.gr,70,1522,louvain,2,277,,0.0005757808685302734,
pace-exact/exact030.gr,70,1522,leiden,0,277,,0.8993861675262451,
pace-exact/exact030.gr,70,1522,leiden,1,277,,0.014330387115478516,
pace-exact/exact030.gr,70,1522,leiden,2,277,,0.00990605354309082,
pace-exact/exact030.gr,70,1522,mfp,0,1158,,0.1008598804473877,
pace-exact/exact030.gr,70,1522,mfp,1,1002,,0.06315827369689941,
pace-exact/exact030.gr,70,1522,mfp,2,689,,0.06348538398742676,
pace-exact/exact030.gr,70,1522,ins,0,277,,0.021570682525634766,
pace-exact/exact030.gr,70,1522,ins,1,277,,0.00783848762512207,
pace-exact/exact030.gr,70,1522,ins,2,277,,0.007855415344238281,
pace-exact/exact030.gr,70,1522,flip,0,277,,0.12871432304382324,
pace-exact/exact030.gr,70,1522,flip,1,277,,0.13265657424926758,
pace-exact/exact030.gr,70,1522,flip,2,277,,0.8145568370819092,
pace-exact/exact030.gr,70,1522,certiflip,0,277,277.0,0.897878885269165,
pace-exact/exact027.gr,70,795,certiflip,0,432,431.2752033831765,30.126880168914795,
pace-exact/exact030.gr,70,1522,lb:greedy,0,,245.0,0.022244930267333984,
pace-exact/exact030.gr,70,1522,lb:tri-mwu,0,,273.8732394366197,0.10919833183288574,
pace-exact/exact031.gr,70,1596,pivot,0,669,,0.00014209747314453125,
pace-exact/exact031.gr,70,1596,pivot,1,316,,0.00014495849609375,
pace-exact/exact031.gr,70,1596,pivot,2,379,,8.893013000488281e-05,
pace-exact/exact031.gr,70,1596,pivot50,0,285,,0.002131938934326172,
pace-exact/exact031.gr,70,1596,pivot50,1,285,,0.001979351043701172,
pace-exact/exact031.gr,70,1596,pivot50,2,285,,0.002209186553955078,
pace-exact/exact031.gr,70,1596,vote,0,285,,0.00022172927856445312,
pace-exact/exact031.gr,70,1596,vote,1,285,,0.0002446174621582031,
pace-exact/exact031.gr,70,1596,vote,2,285,,0.0002257823944091797,
pace-exact/exact031.gr,70,1596,louvain,0,285,,0.0008211135864257812,
pace-exact/exact031.gr,70,1596,louvain,1,285,,0.0008366107940673828,
pace-exact/exact031.gr,70,1596,louvain,2,285,,0.0007250308990478516,
pace-exact/exact031.gr,70,1596,leiden,0,285,,0.8651771545410156,
pace-exact/exact031.gr,70,1596,leiden,1,285,,0.9038772583007812,
pace-exact/exact031.gr,70,1596,leiden,2,285,,0.014028310775756836,
pace-exact/exact031.gr,70,1596,mfp,0,1296,,0.11251425743103027,
pace-exact/exact031.gr,70,1596,mfp,1,869,,0.06105661392211914,
pace-exact/exact031.gr,70,1596,mfp,2,927,,0.05616021156311035,
pace-exact/exact031.gr,70,1596,ins,0,285,,0.03563380241394043,
pace-exact/exact031.gr,70,1596,ins,1,285,,0.0030939579010009766,
pace-exact/exact031.gr,70,1596,ins,2,285,,0.003625154495239258,
pace-exact/exact031.gr,70,1596,flip,0,285,,0.10609817504882812,
pace-exact/exact031.gr,70,1596,flip,1,285,,0.13240528106689453,
pace-exact/exact031.gr,70,1596,flip,2,285,,0.08673596382141113,
pace-exact/exact031.gr,70,1596,certiflip,0,285,285.0,0.7743360996246338,
pace-exact/exact029.gr,70,1011,kapoce,0,509,,16.260111331939697,
pace-exact/exact031.gr,70,1596,lb:greedy,0,,275.0,0.013124704360961914,
pace-exact/exact031.gr,70,1596,lb:tri-mwu,0,,285.0,0.055533409118652344,
pace-exact/exact032.gr,80,865,pivot,0,677,,0.00012922286987304688,
pace-exact/exact032.gr,80,865,pivot,1,699,,5.9604644775390625e-05,
pace-exact/exact032.gr,80,865,pivot,2,625,,5.340576171875e-05,
pace-exact/exact032.gr,80,865,pivot50,0,647,,0.001409769058227539,
pace-exact/exact032.gr,80,865,pivot50,1,638,,0.0013229846954345703,
pace-exact/exact032.gr,80,865,pivot50,2,625,,0.0014116764068603516,
pace-exact/exact032.gr,80,865,vote,0,518,,0.00019168853759765625,
pace-exact/exact032.gr,80,865,vote,1,523,,0.0001552104949951172,
pace-exact/exact032.gr,80,865,vote,2,522,,0.0001595020294189453,
pace-exact/exact032.gr,80,865,louvain,0,517,,0.0007529258728027344,
pace-exact/exact032.gr,80,865,louvain,1,522,,0.0005278587341308594,
pace-exact/exact032.gr,80,865,louvain,2,521,,0.0005245208740234375,
pace-exact/exact032.gr,80,865,leiden,0,525,,0.8711843490600586,
pace-exact/exact032.gr,80,865,leiden,1,516,,0.00629115104675293,
pace-exact/exact032.gr,80,865,leiden,2,535,,0.8414733409881592,
pace-exact/exact032.gr,80,865,mfp,0,959,,0.055572509765625,
pace-exact/exact032.gr,80,865,mfp,1,940,,0.005342960357666016,
pace-exact/exact032.gr,80,865,mfp,2,996,,0.0052759647369384766,
pace-exact/exact032.gr,80,865,ins,0,519,,0.03183484077453613,
pace-exact/exact032.gr,80,865,ins,1,515,,0.003004789352416992,
pace-exact/exact032.gr,80,865,ins,2,518,,0.0026030540466308594,
pace-exact/exact032.gr,80,865,flip,0,515,,0.09966444969177246,
pace-exact/exact032.gr,80,865,flip,1,515,,0.09737348556518555,
pace-exact/exact032.gr,80,865,flip,2,515,,0.11132454872131348,
pace-exact/exact030.gr,70,1522,kapoce,0,277,,21.13592505455017,
pace-exact/exact031.gr,70,1596,kapoce,0,285,,16.88443946838379,
pace-exact/exact032.gr,80,865,lb:greedy,0,,377.0,0.003944873809814453,
pace-exact/exact032.gr,80,865,lb:tri-mwu,0,,431.26666666666665,0.028306007385253906,
pace-exact/exact033.gr,80,1348,pivot,0,1162,,0.00011444091796875,
pace-exact/exact033.gr,80,1348,pivot,1,980,,7.271766662597656e-05,
pace-exact/exact033.gr,80,1348,pivot,2,843,,6.365776062011719e-05,
pace-exact/exact033.gr,80,1348,pivot50,0,801,,0.0014891624450683594,
pace-exact/exact033.gr,80,1348,pivot50,1,811,,0.001374959945678711,
pace-exact/exact033.gr,80,1348,pivot50,2,798,,0.6751940250396729,
pace-exact/exact033.gr,80,1348,vote,0,672,,0.004717111587524414,
pace-exact/exact033.gr,80,1348,vote,1,752,,0.0002071857452392578,
pace-exact/exact033.gr,80,1348,vote,2,672,,0.00017905235290527344,
pace-exact/exact033.gr,80,1348,louvain,0,672,,0.007412910461425781,
pace-exact/exact033.gr,80,1348,louvain,1,672,,0.0006358623504638672,
pace-exact/exact033.gr,80,1348,louvain,2,672,,0.0006008148193359375,
pace-exact/exact028.gr,70,821,certiflip,0,460,450.0023628322557,45.494709730148315,
pace-exact/exact033.gr,80,1348,leiden,0,672,,0.8821251392364502,
pace-exact/exact033.gr,80,1348,leiden,2,672,,0.006943225860595703,
pace-exact/exact033.gr,80,1348,mfp,0,1257,,0.04008674621582031,
pace-exact/exact033.gr,80,1348,mfp,1,1340,,0.029700040817260742,
pace-exact/exact033.gr,80,1348,mfp,2,1348,,0.013733386993408203,
pace-exact/exact033.gr,80,1348,ins,0,672,,0.010531902313232422,
pace-exact/exact033.gr,80,1348,ins,1,672,,0.00550079345703125,
pace-exact/exact033.gr,80,1348,ins,2,672,,0.005879878997802734,
pace-exact/exact033.gr,80,1348,flip,0,672,,0.18521928787231445,
pace-exact/exact033.gr,80,1348,flip,1,672,,0.21963930130004883,
pace-exact/exact033.gr,80,1348,leiden,1,672,,0.8507626056671143,
pace-exact/exact033.gr,80,1348,flip,2,672,,0.16627907752990723,
pace-exact/exact032.gr,80,865,kapoce,0,515,,16.358222007751465,
pace-exact/exact033.gr,80,1348,lb:greedy,0,,493.0,0.005318880081176758,
pace-exact/exact033.gr,80,1348,lb:tri-mwu,0,,647.231884057971,0.051062822341918945,
pace-exact/exact034.gr,80,1500,pivot,0,1105,,0.00012350082397460938,
pace-exact/exact034.gr,80,1500,pivot,1,1026,,6.556510925292969e-05,
pace-exact/exact034.gr,80,1500,pivot,2,1090,,8.106231689453125e-05,
pace-exact/exact034.gr,80,1500,pivot50,0,870,,0.0015077590942382812,
pace-exact/exact034.gr,80,1500,pivot50,1,889,,0.0014941692352294922,
pace-exact/exact034.gr,80,1500,pivot50,2,887,,0.0015246868133544922,
pace-exact/exact034.gr,80,1500,vote,0,797,,0.0001747608184814453,
pace-exact/exact034.gr,80,1500,vote,1,797,,0.0001862049102783203,
pace-exact/exact034.gr,80,1500,vote,2,785,,0.0002734661102294922,
pace-exact/exact034.gr,80,1500,louvain,0,797,,0.0005941390991210938,
pace-exact/exact034.gr,80,1500,louvain,1,797,,0.0005512237548828125,
pace-exact/exact034.gr,80,1500,louvain,2,785,,0.0005505084991455078,
pace-exact/exact034.gr,80,1500,leiden,0,791,,0.9213454723358154,
pace-exact/exact034.gr,80,1500,leiden,1,785,,0.010704278945922852,
pace-exact/exact033.gr,80,1348,certiflip,0,672,671.9999999999895,15.07268762588501,
pace-exact/exact034.gr,80,1500,mfp,0,1502,,0.03854942321777344,
pace-exact/exact034.gr,80,1500,mfp,1,1501,,0.023152828216552734,
pace-exact/exact034.gr,80,1500,mfp,2,1485,,0.026923418045043945,
pace-exact/exact034.gr,80,1500,ins,0,785,,0.009595632553100586,
pace-exact/exact034.gr,80,1500,ins,1,785,,0.005442380905151367,
pace-exact/exact034.gr,80,1500,ins,2,791,,0.0055119991302490234,
pace-exact/exact034.gr,80,1500,flip,0,785,,0.2558739185333252,
pace-exact/exact034.gr,80,1500,flip,1,785,,0.2894437313079834,
pace-exact/exact034.gr,80,1500,leiden,2,785,,0.7280032634735107,
pace-exact/exact034.gr,80,1500,flip,2,785,,0.19617676734924316,
pace-exact/exact033.gr,80,1348,kapoce,0,672,,22.075361967086792,
pace-exact/exact034.gr,80,1500,lb:greedy,0,,555.0,0.004642009735107422,
pace-exact/exact034.gr,80,1500,lb:tri-mwu,0,,738.4065934065934,0.7961153984069824,
pace-exact/exact035.gr,80,1831,pivot,0,650,,0.003940582275390625,
pace-exact/exact035.gr,80,1831,pivot,1,490,,0.00010180473327636719,
pace-exact/exact035.gr,80,1831,pivot,2,506,,7.033348083496094e-05,
pace-exact/exact035.gr,80,1831,pivot50,0,436,,0.0014986991882324219,
pace-exact/exact035.gr,80,1831,pivot50,1,397,,0.0014445781707763672,
pace-exact/exact035.gr,80,1831,pivot50,2,434,,0.0015225410461425781,
pace-exact/exact035.gr,80,1831,vote,0,385,,0.004398345947265625,
pace-exact/exact035.gr,80,1831,vote,1,385,,0.00020599365234375,
pace-exact/exact035.gr,80,1831,vote,2,385,,0.00020623207092285156,
pace-exact/exact035.gr,80,1831,louvain,0,385,,0.007292032241821289,
pace-exact/exact035.gr,80,1831,louvain,1,385,,0.0006151199340820312,
pace-exact/exact035.gr,80,1831,louvain,2,385,,0.0005233287811279297,
pace-exact/exact035.gr,80,1831,leiden,0,385,,0.8486166000366211,
pace-exact/exact035.gr,80,1831,leiden,1,385,,0.007983207702636719,
pace-exact/exact035.gr,80,1831,leiden,2,385,,0.007846593856811523,
pace-exact/exact035.gr,80,1831,mfp,0,960,,0.055545806884765625,
pace-exact/exact035.gr,80,1831,mfp,1,732,,0.05465364456176758,
pace-exact/exact035.gr,80,1831,mfp,2,1325,,0.06335854530334473,
pace-exact/exact035.gr,80,1831,ins,0,385,,0.02205204963684082,
pace-exact/exact035.gr,80,1831,ins,1,385,,0.7237658500671387,
pace-exact/exact035.gr,80,1831,ins,2,385,,0.004237174987792969,
pace-exact/exact035.gr,80,1831,flip,0,385,,0.1644725799560547,
pace-exact/exact035.gr,80,1831,flip,1,385,,0.14796781539916992,
pace-exact/exact035.gr,80,1831,flip,2,385,,0.1438744068145752,
pace-exact/exact035.gr,80,1831,certiflip,0,385,385.0,1.061331033706665,
pace-exact/exact034.gr,80,1500,kapoce,0,785,,21.813658475875854,
pace-exact/exact035.gr,80,1831,lb:greedy,0,,320.0,0.013286352157592773,
pace-exact/exact035.gr,80,1831,lb:tri-mwu,0,,383.21478873239437,0.06407523155212402,
pace-exact/exact036.gr,80,2127,pivot,0,862,,0.6802167892456055,
pace-exact/exact036.gr,80,2127,pivot,1,964,,0.00012254714965820312,
pace-exact/exact036.gr,80,2127,pivot,2,1032,,8.893013000488281e-05,
pace-exact/exact036.gr,80,2127,pivot50,0,663,,0.0017561912536621094,
pace-exact/exact036.gr,80,2127,pivot50,1,785,,0.0016367435455322266,
pace-exact/exact036.gr,80,2127,pivot50,2,663,,0.0019207000732421875,
pace-exact/exact036.gr,80,2127,vote,0,602,,0.008713006973266602,
pace-exact/exact036.gr,80,2127,vote,1,602,,0.00022983551025390625,
pace-exact/exact036.gr,80,2127,vote,2,602,,0.00019979476928710938,
pace-exact/exact036.gr,80,2127,louvain,0,602,,0.015462636947631836,
pace-exact/exact036.gr,80,2127,louvain,1,602,,0.0005452632904052734,
pace-exact/exact036.gr,80,2127,louvain,2,602,,0.00055694580078125,
pace-exact/exact036.gr,80,2127,leiden,0,602,,1.1258890628814697,
pace-exact/exact036.gr,80,2127,leiden,1,602,,0.011712312698364258,
pace-exact/exact036.gr,80,2127,leiden,2,602,,0.011718273162841797,
pace-exact/exact036.gr,80,2127,mfp,0,1575,,0.1065073013305664,
pace-exact/exact036.gr,80,2127,mfp,1,1698,,0.06803297996520996,
pace-exact/exact036.gr,80,2127,mfp,2,1593,,0.0617372989654541,
pace-exact/exact036.gr,80,2127,ins,0,602,,0.014346122741699219,
pace-exact/exact036.gr,80,2127,ins,1,602,,0.004603385925292969,
pace-exact/exact036.gr,80,2127,ins,2,602,,1.208965539932251,
pace-exact/exact036.gr,80,2127,flip,0,602,,0.1944272518157959,
pace-exact/exact036.gr,80,2127,flip,1,602,,0.19655370712280273,
pace-exact/exact036.gr,80,2127,flip,2,602,,0.20035386085510254,
pace-exact/exact036.gr,80,2127,certiflip,0,602,602.0,2.112157106399536,
pace-exact/exact035.gr,80,1831,kapoce,0,385,,21.901215314865112,
pace-exact/exact036.gr,80,2127,lb:greedy,0,,537.0,0.009702682495117188,
pace-exact/exact036.gr,80,2127,lb:tri-mwu,0,,601.1725352112676,0.09283328056335449,
pace-exact/exact037.gr,90,1330,pivot,0,1061,,0.0001227855682373047,
pace-exact/exact037.gr,90,1330,pivot,1,933,,8.130073547363281e-05,
pace-exact/exact037.gr,90,1330,pivot,2,1035,,5.8650970458984375e-05,
pace-exact/exact037.gr,90,1330,pivot50,0,932,,0.006186008453369141,
pace-exact/exact037.gr,90,1330,pivot50,1,860,,0.0015015602111816406,
pace-exact/exact037.gr,90,1330,pivot50,2,865,,0.005717039108276367,
pace-exact/exact037.gr,90,1330,vote,0,727,,0.0002148151397705078,
pace-exact/exact037.gr,90,1330,vote,1,727,,0.0002579689025878906,
pace-exact/exact037.gr,90,1330,vote,2,705,,0.00020647048950195312,
pace-exact/exact037.gr,90,1330,louvain,0,727,,0.00057220458984375,
pace-exact/exact037.gr,90,1330,louvain,1,727,,0.0006000995635986328,
pace-exact/exact037.gr,90,1330,louvain,2,704,,0.6943769454956055,
pace-exact/exact032.gr,80,865,certiflip,0,515,489.48065814539405,60.21675729751587,
pace-exact/exact037.gr,90,1330,leiden,1,704,,0.015428781509399414,
pace-exact/exact037.gr,90,1330,leiden,2,727,,0.0159149169921875,
pace-exact/exact037.gr,90,1330,mfp,0,1424,,0.023141145706176758,
pace-exact/exact037.gr,90,1330,mfp,1,1395,,0.026788711547851562,
pace-exact/exact037.gr,90,1330,leiden,0,705,,0.8686280250549316,
pace-exact/exact037.gr,90,1330,mfp,2,1460,,0.02700519561767578,
pace-exact/exact037.gr,90,1330,ins,0,704,,0.029793739318847656,
pace-exact/exact037.gr,90,1330,ins,1,704,,0.012144804000854492,
pace-exact/exact037.gr,90,1330,ins,2,703,,0.006983518600463867,
pace-exact/exact037.gr,90,1330,flip,0,703,,0.15423059463500977,
pace-exact/exact037.gr,90,1330,flip,1,703,,0.15675115585327148,
pace-exact/exact037.gr,90,1330,flip,2,703,,0.1505742073059082,
pace-exact/exact036.gr,80,2127,kapoce,0,602,,22.442097425460815,
pace-exact/exact037.gr,90,1330,lb:greedy,0,,529.0,0.00935673713684082,
pace-exact/exact037.gr,90,1330,lb:tri-mwu,0,,614.4507042253521,0.07478117942810059,
pace-exact/exact038.gr,90,1410,pivot,0,1178,,0.00012922286987304688,
pace-exact/exact038.gr,90,1410,pivot,1,1196,,6.079673767089844e-05,
pace-exact/exact038.gr,90,1410,pivot,2,1041,,0.00010204315185546875,
pace-exact/exact038.gr,90,1410,pivot50,0,1101,,0.0015406608581542969,
pace-exact/exact038.gr,90,1410,pivot50,1,1029,,0.001508474349975586,
pace-exact/exact038.gr,90,1410,pivot50,2,1031,,0.004453420639038086,
pace-exact/exact038.gr,90,1410,vote,0,860,,0.00020194053649902344,
pace-exact/exact038.gr,90,1410,vote,1,862,,0.0002377033233642578,
pace-exact/exact038.gr,90,1410,vote,2,870,,0.0002484321594238281,
pace-exact/exact038.gr,90,1410,louvain,0,860,,0.0006809234619140625,
pace-exact/exact038.gr,90,1410,louvain,1,861,,0.00469660758972168,
pace-exact/exact038.gr,90,1410,louvain,2,868,,0.0006749629974365234,
pace-exact/exact038.gr,90,1410,leiden,0,865,,0.9027414321899414,
pace-exact/exact038.gr,90,1410,leiden,1,860,,0.02338266372680664,
pace-exact/exact038.gr,90,1410,leiden,2,861,,0.02610492706298828,
pace-exact/exact038.gr,90,1410,mfp,0,1457,,0.07056474685668945,
pace-exact/exact038.gr,90,1410,mfp,1,1471,,0.024651765823364258,
pace-exact/exact038.gr,90,1410,mfp,2,1515,,0.02349090576171875,
pace-exact/exact038.gr,90,1410,ins,0,860,,0.04687619209289551,
pace-exact/exact038.gr,90,1410,ins,1,861,,0.014208078384399414,
pace-exact/exact038.gr,90,1410,ins,2,861,,0.013551712036132812,
pace-exact/exact038.gr,90,1410,flip,0,860,,0.2569913864135742,
pace-exact/exact038.gr,90,1410,flip,1,860,,0.2224259376525879,
pace-exact/exact038.gr,90,1410,flip,2,861,,0.22515630722045898,
pace-exact/exact037.gr,90,1330,kapoce,0,703,,21.237235069274902,
pace-exact/exact034.gr,80,1500,certiflip,0,785,756.186707802476,60.47317385673523,
pace-exact/exact038.gr,90,1410,lb:greedy,0,,599.0,0.013778209686279297,
pace-exact/exact038.gr,90,1410,lb:tri-mwu,0,,702.2740740740741,0.08350753784179688,
pace-exact/exact039.gr,90,1456,pivot,0,1212,,0.0001323223114013672,
pace-exact/exact039.gr,90,1456,pivot,1,1232,,6.437301635742188e-05,
pace-exact/exact039.gr,90,1456,pivot,2,878,,9.799003601074219e-05,
pace-exact/exact039.gr,90,1456,pivot50,0,816,,0.001493692398071289,
pace-exact/exact039.gr,90,1456,pivot50,1,865,,0.0015740394592285156,
pace-exact/exact039.gr,90,1456,pivot50,2,834,,0.0014476776123046875,
pace-exact/exact039.gr,90,1456,vote,0,665,,0.0002002716064453125,
pace-exact/exact039.gr,90,1456,vote,1,665,,0.0001819133758544922,
pace-exact/exact039.gr,90,1456,vote,2,665,,0.00017380714416503906,
pace-exact/exact039.gr,90,1456,louvain,0,665,,0.0005731582641601562,
pace-exact/exact039.gr,90,1456,louvain,1,665,,0.0005645751953125,
pace-exact/exact039.gr,90,1456,louvain,2,665,,0.0006010532379150391,
pace-exact/exact039.gr,90,1456,leiden,0,665,,0.007213592529296875,
pace-exact/exact039.gr,90,1456,leiden,1,665,,0.015118598937988281,
pace-exact/exact039.gr,90,1456,leiden,2,665,,0.0157928466796875,
pace-exact/exact039.gr,90,1456,mfp,0,1488,,0.03327798843383789,
pace-exact/exact039.gr,90,1456,mfp,1,1467,,0.8249664306640625,
pace-exact/exact039.gr,90,1456,mfp,2,1607,,0.02659749984741211,
pace-exact/exact039.gr,90,1456,ins,0,665,,0.040754079818725586,
pace-exact/exact039.gr,90,1456,ins,1,665,,0.003881692886352539,
pace-exact/exact039.gr,90,1456,ins,2,665,,0.0038390159606933594,
pace-exact/exact039.gr,90,1456,flip,0,665,,0.10839462280273438,
pace-exact/exact039.gr,90,1456,flip,1,665,,0.16163897514343262,
pace-exact/exact039.gr,90,1456,flip,2,665,,0.15469789505004883,
pace-exact/exact039.gr,90,1456,certiflip,0,665,664.9999999999977,12.31134295463562,
pace-exact/exact038.gr,90,1410,kapoce,0,860,,25.640949726104736,
pace-exact/exact039.gr,90,1456,lb:greedy,0,,530.0,0.03450655937194824,
pace-exact/exact039.gr,90,1456,lb:tri-mwu,0,,648.5352112676056,0.09625554084777832,
pace-exact/exact040.gr,90,2182,pivot,0,662,,0.007512331008911133,
pace-exact/exact040.gr,90,2182,pivot,1,942,,0.0001266002655029297,
pace-exact/exact040.gr,90,2182,pivot,2,592,,6.937980651855469e-05,
pace-exact/exact040.gr,90,2182,pivot50,0,532,,0.0015799999237060547,
pace-exact/exact040.gr,90,2182,pivot50,1,518,,0.0018122196197509766,
pace-exact/exact040.gr,90,2182,pivot50,2,545,,0.001627206802368164,
pace-exact/exact040.gr,90,2182,vote,0,492,,0.004430532455444336,
pace-exact/exact040.gr,90,2182,vote,1,492,,0.0002002716064453125,
pace-exact/exact040.gr,90,2182,vote,2,492,,0.00021123886108398438,
pace-exact/exact040.gr,90,2182,louvain,0,492,,0.007417201995849609,
pace-exact/exact040.gr,90,2182,louvain,1,492,,0.0006310939788818359,
pace-exact/exact040.gr,90,2182,louvain,2,492,,0.0005130767822265625,
pace-exact/exact040.gr,90,2182,leiden,0,492,,0.8091368675231934,
pace-exact/exact040.gr,90,2182,leiden,1,492,,0.008721113204956055,
pace-exact/exact040.gr,90,2182,leiden,2,492,,0.01639842987060547,
pace-exact/exact040.gr,90,2182,mfp,0,1536,,0.09176969528198242,
pace-exact/exact040.gr,90,2182,mfp,1,1356,,0.06549620628356934,
pace-exact/exact040.gr,90,2182,mfp,2,1021,,0.6952307224273682,
pace-exact/exact040.gr,90,2182,ins,0,492,,0.08677172660827637,
pace-exact/exact040.gr,90,2182,ins,1,492,,0.007446765899658203,
pace-exact/exact040.gr,90,2182,ins,2,492,,0.008605003356933594,
pace-exact/exact040.gr,90,2182,flip,0,492,,0.21553516387939453,
pace-exact/exact040.gr,90,2182,flip,1,492,,0.23152589797973633,
pace-exact/exact040.gr,90,2182,flip,2,492,,0.2130415439605713,
pace-exact/exact040.gr,90,2182,certiflip,0,492,491.9999999999998,1.6703004837036133,
pace-exact/exact037.gr,90,1330,certiflip,0,703,674.9999999999995,60.3539662361145,
pace-exact/exact040.gr,90,2182,lb:greedy,0,,416.0,0.010282754898071289,
pace-exact/exact040.gr,90,2182,lb:tri-mwu,0,,488.0176056338028,0.07858824729919434,
pace-exact/exact041.gr,90,2319,pivot,0,184,,0.00011777877807617188,
pace-exact/exact041.gr,90,2319,pivot,1,422,,9.608268737792969e-05,
pace-exact/exact041.gr,90,2319,pivot,2,352,,7.486343383789062e-05,
pace-exact/exact041.gr,90,2319,pivot50,0,184,,0.009867668151855469,
pace-exact/exact041.gr,90,2319,pivot50,1,184,,0.0014767646789550781,
pace-exact/exact041.gr,90,2319,pivot50,2,184,,0.001474618911743164,
pace-exact/exact041.gr,90,2319,vote,0,184,,0.0002186298370361328,
pace-exact/exact041.gr,90,2319,vote,1,184,,0.0002224445343017578,
pace-exact/exact041.gr,90,2319,vote,2,184,,0.00018906593322753906,
pace-exact/exact041.gr,90,2319,louvain,0,184,,0.0005528926849365234,
pace-exact/exact041.gr,90,2319,louvain,1,184,,0.0005407333374023438,
pace-exact/exact041.gr,90,2319,louvain,2,184,,0.0005333423614501953,
pace-exact/exact039.gr,90,1456,kapoce,0,665,,21.094232082366943,
pace-exact/exact041.gr,90,2319,leiden,1,184,,1.0052297115325928,
pace-exact/exact041.gr,90,2319,leiden,2,184,,0.012455940246582031,
pace-exact/exact041.gr,90,2319,mfp,0,520,,0.0831305980682373,
pace-exact/exact041.gr,90,2319,leiden,0,184,,0.9331226348876953,
pace-exact/exact041.gr,90,2319,mfp,1,598,,0.11960554122924805,
pace-exact/exact041.gr,90,2319,ins,0,184,,0.0021250247955322266,
pace-exact/exact041.gr,90,2319,ins,1,184,,0.003985166549682617,
pace-exact/exact041.gr,90,2319,ins,2,184,,0.004048347473144531,
pace-exact/exact041.gr,90,2319,flip,0,184,,0.06240487098693848,
pace-exact/exact041.gr,90,2319,mfp,2,297,,0.16753602027893066,
pace-exact/exact041.gr,90,2319,flip,1,184,,0.06864190101623535,
pace-exact/exact041.gr,90,2319,flip,2,184,,0.11947512626647949,
pace-exact/exact041.gr,90,2319,certiflip,0,184,184.0,0.569082498550415,
pace-exact/exact041.gr,90,2319,lb:greedy,0,,184.0,0.6662900447845459,
pace-exact/exact041.gr,90,2319,lb:tri-mwu,0,,184.0,0.05152010917663574,
pace-exact/exact042.gr,100,1563,pivot,0,1389,,0.0033071041107177734,
pace-exact/exact042.gr,100,1563,pivot,1,1565,,8.726119995117188e-05,
pace-exact/exact042.gr,100,1563,pivot,2,1338,,8.463859558105469e-05,
pace-exact/exact042.gr,100,1563,pivot50,0,1262,,0.001970529556274414,
pace-exact/exact042.gr,100,1563,pivot50,1,1312,,0.0016829967498779297,
pace-exact/exact042.gr,100,1563,pivot50,2,1296,,0.0015411376953125,
pace-exact/exact042.gr,100,1563,vote,0,1061,,0.004910707473754883,
pace-exact/exact042.gr,100,1563,vote,1,1074,,0.0003254413604736328,
pace-exact/exact042.gr,100,1563,vote,2,1057,,0.00022029876708984375,
pace-exact/exact042.gr,100,1563,louvain,0,1061,,0.007392406463623047,
pace-exact/exact042.gr,100,1563,louvain,1,1062,,0.001058816909790039,
pace-exact/exact042.gr,100,1563,louvain,2,1057,,0.0006070137023925781,
pace-exact/exact042.gr,100,1563,leiden,0,1068,,0.8090066909790039,
pace-exact/exact042.gr,100,1563,leiden,1,1061,,0.0211942195892334,
pace-exact/exact042.gr,100,1563,leiden,2,1055,,0.010459184646606445,
pace-exact/exact042.gr,100,1563,mfp,0,1674,,0.014240741729736328,
pace-exact/exact042.gr,100,1563,mfp,1,1665,,0.010759592056274414,
pace-exact/exact042.gr,100,1563,mfp,2,1993,,0.010951995849609375,
pace-exact/exact042.gr,100,1563,ins,0,1058,,0.7067446708679199,
pace-exact/exact042.gr,100,1563,ins,1,1061,,0.01064443588256836,
pace-exact/exact042.gr,100,1563,ins,2,1058,,0.014935731887817383,
pace-exact/exact042.gr,100,1563,flip,0,1055,,0.3028595447540283,
pace-exact/exact042.gr,100,1563,flip,1,1055,,0.24146366119384766,
