instance,n,m,algo,seed,cost,lb,time,error
soc-Epinions,75879.0,405740.0,louvain,0,368113.0,,0.5140426158905029,
soc-Epinions,75879.0,405740.0,louvain,1,368108.0,,0.5315008163452148,
soc-Epinions,75879.0,405740.0,louvain,2,368178.0,,0.5005791187286377,
soc-Epinions,75879.0,405740.0,leiden,0,368132.0,,70.76416993141174,
soc-Epinions,75879.0,405740.0,leiden,1,368185.0,,39.76156044006348,
soc-Epinions,75879.0,405740.0,leiden,2,368094.0,,70.78990983963013,
soc-Epinions,,,mfp,0,,,,MemoryError('distance-2 support too large for this machine')
soc-Epinions,,,mfp,1,,,,MemoryError('distance-2 support too large for this machine')
soc-Epinions,,,mfp,2,,,,MemoryError('distance-2 support too large for this machine')
soc-Epinions,75879.0,405740.0,ins,0,366257.0,,5.113431453704834,
soc-Epinions,75879.0,405740.0,ins,1,366170.0,,4.97410774230957,
soc-Epinions,75879.0,405740.0,ins,2,366163.0,,4.908339023590088,
soc-Epinions,75879.0,405740.0,flip,0,365580.0,,92.998863697052,
soc-Epinions,75879.0,405740.0,flip,1,365617.0,,93.19594812393188,
loc-Brightkite,58228.0,214078.0,kapoce,0,174695.0,,590.5964014530182,
soc-Epinions,75879.0,405740.0,flip,2,365582.0,,93.61670517921448,
soc-Epinions,,,lb:greedy,0,,,,MemoryError('distance-2 support too large for this machine')
soc-Epinions,,,lb:tri-mwu,0,,,,MemoryError('distance-2 support too large for this machine')
Slashdot+,75144.0,382882.0,pivot,0,521190.0,,0.3617599010467529,
Slashdot+,75144.0,382882.0,pivot,1,469502.0,,0.0031843185424804,
Slashdot+,75144.0,382882.0,pivot,2,516873.0,,0.0030789375305175,
Slashdot+,75144.0,382882.0,pivot50,0,468159.0,,0.7475392818450928,
Slashdot+,75144.0,382882.0,pivot50,1,469502.0,,0.7533392906188965,
Slashdot+,75144.0,382882.0,pivot50,2,457004.0,,0.7665362358093262,
Slashdot+,75144.0,382882.0,vote,0,356085.0,,0.0542528629302978,
Slashdot+,75144.0,382882.0,vote,1,356156.0,,0.0490643978118896,
Slashdot+,75144.0,382882.0,vote,2,356033.0,,0.0434091091156005,
Slashdot+,75144.0,382882.0,louvain,0,356007.0,,0.4649496078491211,
Slashdot+,75144.0,382882.0,louvain,1,356075.0,,0.447829008102417,
Slashdot+,75144.0,382882.0,louvain,2,355962.0,,0.4748249053955078,
Slashdot+,75144.0,382882.0,leiden,0,356075.0,,60.17858815193176,
Slashdot+,75144.0,382882.0,leiden,1,355915.0,,42.14154076576233,
Slashdot+,75144.0,382882.0,leiden,2,355972.0,,46.21981596946716,
Slashdot+,,,mfp,0,,,,MemoryError('distance-2 support too large for this machine')
Slashdot+,,,mfp,1,,,,MemoryError('distance-2 support too large for this machine')
Slashdot+,,,mfp,2,,,,MemoryError('distance-2 support too large for this machine')
Slashdot+,75144.0,382882.0,ins,0,353599.0,,3.087498664855957,
Slashdot+,75144.0,382882.0,ins,1,353542.0,,2.729973554611206,
Slashdot+,75144.0,382882.0,ins,2,353590.0,,2.9011478424072266,
Slashdot+,75144.0,382882.0,flip,0,352349.0,,68.1822829246521,
Slashdot+,75144.0,382882.0,flip,1,352351.0,,68.70432448387146,
Slashdot+,75144.0,382882.0,flip,2,352368.0,,69.55094957351685,
soc-Epinions,75879.0,405740.0,kapoce,0,365162.0,,591.7373695373535,
Slashdot+,,,lb:greedy,0,,,,MemoryError('distance-2 support too large for this machine')
Slashdot+,,,lb:tri-mwu,0,,,,MemoryError('distance-2 support too large for this machine')
Epinions+,114467.0,592591.0,pivot,0,746032.0,,0.0049891471862792,
Epinions+,114467.0,592591.0,pivot,1,744964.0,,0.004486083984375,
Epinions+,114467.0,592591.0,pivot,2,792200.0,,0.0043103694915771,
Epinions+,114467.0,592591.0,pivot50,0,689757.0,,1.1270442008972168,
Epinions+,114467.0,592591.0,pivot50,1,683071.0,,1.2324059009552002,
Epinions+,114467.0,592591.0,pivot50,2,669690.0,,1.266308307647705,
Epinions+,114467.0,592591.0,vote,0,525876.0,,0.1069777011871337,
Epinions+,114467.0,592591.0,vote,1,525546.0,,0.1630208492279052,
Epinions+,114467.0,592591.0,vote,2,525621.0,,0.1243407726287841,
Epinions+,114467.0,592591.0,louvain,0,525620.0,,0.6945669651031494,
Epinions+,114467.0,592591.0,louvain,1,525237.0,,0.8324160575866699,
Epinions+,114467.0,592591.0,louvain,2,525345.0,,0.7783722877502441,
Epinions+,114467.0,592591.0,leiden,0,525372.0,,243.3883650302887,
Epinions+,114467.0,592591.0,leiden,1,525553.0,,71.70857167243958,
Epinions+,114467.0,592591.0,leiden,2,525501.0,,54.34422254562378,
Epinions+,,,mfp,0,,,,MemoryError('distance-2 support too large for this machine')
Epinions+,,,mfp,1,,,,MemoryError('distance-2 support too large for this machine')
Epinions+,,,mfp,2,,,,MemoryError('distance-2 support too large for this machine')
Epinions+,114467.0,592591.0,ins,0,522976.0,,9.889916896820068,
Epinions+,114467.0,592591.0,ins,1,523186.0,,7.457343816757202,
Epinions+,114467.0,592591.0,ins,2,523099.0,,12.32278037071228,
Slashdot+,75144.0,382882.0,kapoce,0,351859.0,,591.1571574211121,
Epinions+,114467.0,592591.0,flip,0,522353.0,,188.35064673423767,
Epinions+,114467.0,592591.0,flip,1,522380.0,,185.94342947006223,
Epinions+,114467.0,592591.0,flip,2,522344.0,,191.46258521080017,
Epinions+,,,lb:greedy,0,,,,MemoryError('distance-2 support too large for this machine')
Epinions+,,,lb:tri-mwu,0,,,,MemoryError('distance-2 support too large for this machine')
BitcoinOTC+,5573.0,18591.0,pivot,0,20058.0,,0.0003387928009033,
BitcoinOTC+,5573.0,18591.0,pivot,1,30077.0,,0.0003190040588378,
BitcoinOTC+,5573.0,18591.0,pivot,2,21587.0,,0.0002391338348388,
BitcoinOTC+,5573.0,18591.0,pivot50,0,19743.0,,0.0438945293426513,
BitcoinOTC+,5573.0,18591.0,pivot50,1,19873.0,,0.0437760353088378,
BitcoinOTC+,5573.0,18591.0,pivot50,2,19456.0,,0.0440371036529541,
BitcoinOTC+,5573.0,18591.0,vote,0,16708.0,,0.0018756389617919,
BitcoinOTC+,5573.0,18591.0,vote,1,16727.0,,0.0016114711761474,
BitcoinOTC+,5573.0,18591.0,vote,2,16702.0,,0.0019516944885253,
BitcoinOTC+,5573.0,18591.0,louvain,0,16675.0,,0.0214002132415771,
BitcoinOTC+,5573.0,18591.0,louvain,1,16723.0,,0.0119891166687011,
BitcoinOTC+,5573.0,18591.0,louvain,2,16702.0,,0.4056954383850097,
BitcoinOTC+,5573.0,18591.0,leiden,0,16753.0,,1.130317211151123,
BitcoinOTC+,5573.0,18591.0,leiden,1,16701.0,,0.80670166015625,
BitcoinOTC+,5573.0,18591.0,leiden,2,16704.0,,0.7757256031036377,
BitcoinOTC+,5573.0,18591.0,mfp,0,26880.0,,0.2145493030548095,
BitcoinOTC+,5573.0,18591.0,mfp,1,23807.0,,0.1848406791687011,
BitcoinOTC+,5573.0,18591.0,mfp,2,24159.0,,0.1933131217956543,
BitcoinOTC+,5573.0,18591.0,ins,0,16554.0,,0.0975589752197265,
BitcoinOTC+,5573.0,18591.0,ins,1,16560.0,,0.0875225067138671,
BitcoinOTC+,5573.0,18591.0,ins,2,16558.0,,0.133394718170166,
BitcoinOTC+,5573.0,18591.0,flip,0,16504.0,,2.154759645462036,
BitcoinOTC+,5573.0,18591.0,flip,1,16502.0,,2.180610418319702,
BitcoinOTC+,5573.0,18591.0,flip,2,16497.0,,2.152738332748413,
Epinions+,114467.0,592591.0,kapoce,0,521825.0,,591.8982427120209,
BitcoinOTC+,5573.0,18591.0,lb:greedy,0,,9137.0,0.1726267337799072,
BitcoinOTC+,5573.0,18591.0,lb:tri-mwu,0,,8773.654929577464,1.8703064918518064,
BitcoinAlpha+,3683.0,12972.0,pivot,0,21315.0,,0.0002863407135009,
BitcoinAlpha+,3683.0,12972.0,pivot,1,14223.0,,0.0002615451812744,
BitcoinAlpha+,3683.0,12972.0,pivot,2,14745.0,,0.0001842975616455,
BitcoinAlpha+,3683.0,12972.0,pivot50,0,13877.0,,0.0284225940704345,
BitcoinAlpha+,3683.0,12972.0,pivot50,1,14158.0,,0.4170527458190918,
BitcoinAlpha+,3683.0,12972.0,pivot50,2,13366.0,,0.0280585289001464,
BitcoinAlpha+,3683.0,12972.0,vote,0,11638.0,,0.0065488815307617,
BitcoinAlpha+,3683.0,12972.0,vote,1,11659.0,,0.0013589859008789,
BitcoinAlpha+,3683.0,12972.0,vote,2,11625.0,,0.001347541809082,
BitcoinAlpha+,3683.0,12972.0,louvain,0,11608.0,,0.01884126663208,
BitcoinAlpha+,3683.0,12972.0,louvain,1,11649.0,,0.0103411674499511,
BitcoinAlpha+,3683.0,12972.0,louvain,2,11623.0,,0.0072412490844726,
BitcoinAlpha+,3683.0,12972.0,leiden,0,11638.0,,1.041331768035889,
BitcoinAlpha+,3683.0,12972.0,leiden,1,11638.0,,0.6490373611450195,
BitcoinAlpha+,3683.0,12972.0,leiden,2,11619.0,,0.4923620223999023,
BitcoinAlpha+,3683.0,12972.0,mfp,0,16238.0,,0.118011474609375,
BitcoinAlpha+,3683.0,12972.0,mfp,1,16006.0,,0.0925519466400146,
BitcoinAlpha+,3683.0,12972.0,mfp,2,16564.0,,0.1158590316772461,
BitcoinAlpha+,3683.0,12972.0,ins,0,11520.0,,0.0734508037567138,
BitcoinAlpha+,3683.0,12972.0,ins,1,11517.0,,0.0580189228057861,
BitcoinAlpha+,3683.0,12972.0,ins,2,11503.0,,0.0457921028137207,
BitcoinAlpha+,3683.0,12972.0,flip,0,11461.0,,1.45050311088562,
BitcoinAlpha+,3683.0,12972.0,flip,1,11465.0,,1.5493571758270264,
BitcoinAlpha+,3683.0,12972.0,flip,2,11482.0,,1.459262132644653,
BitcoinOTC+,5573.0,18591.0,kapoce,0,16462.0,,454.3392767906189,
BitcoinAlpha+,3683.0,12972.0,lb:greedy,0,,6335.0,0.0962564945220947,
BitcoinAlpha+,3683.0,12972.0,lb:tri-mwu,0,,6133.580985915493,1.035447120666504,
com-Amazon,334863.0,925872.0,pivot,0,904427.0,,0.0185322761535644,
com-Amazon,334863.0,925872.0,pivot,1,906280.0,,0.018519639968872,
com-Amazon,334863.0,925872.0,pivot,2,915101.0,,0.0176184177398681,
com-Amazon,334863.0,925872.0,pivot50,0,897069.0,,3.933470726013184,
com-Amazon,334863.0,925872.0,pivot50,1,899825.0,,3.908210277557373,
com-Amazon,334863.0,925872.0,pivot50,2,900210.0,,3.888674259185791,
com-Amazon,334863.0,925872.0,vote,0,632921.0,,0.2656877040863037,
com-Amazon,334863.0,925872.0,vote,1,632915.0,,0.2120161056518554,
com-Amazon,334863.0,925872.0,vote,2,633013.0,,0.2084221839904785,
com-Amazon,334863.0,925872.0,louvain,0,629054.0,,1.9931950569152832,
com-Amazon,334863.0,925872.0,louvain,1,629154.0,,1.9271235466003416,
com-Amazon,334863.0,925872.0,louvain,2,629364.0,,1.8936612606048584,
BitcoinAlpha+,3683.0,12972.0,kapoce,0,11437.0,,293.82016134262085,
com-Amazon,334863.0,925872.0,leiden,1,627233.0,,1246.1704823970797,
com-Amazon,334863.0,925872.0,mfp,0,1138129.0,,2.6749870777130127,
com-Amazon,334863.0,925872.0,mfp,1,1144033.0,,2.4266369342803955,
com-Amazon,334863.0,925872.0,mfp,2,1141026.0,,2.3091485500335693,
com-Amazon,334863.0,925872.0,ins,0,617800.0,,7.7833778858184814,
com-Amazon,334863.0,925872.0,ins,1,617824.0,,7.045175313949585,
com-Amazon,334863.0,925872.0,ins,2,617758.0,,7.903339385986328,
com-Amazon,334863.0,925872.0,leiden,2,626887.0,,1224.476217508316,
com-Amazon,334863.0,925872.0,leiden,0,626917.0,,1487.2884669303894,
com-Amazon,334863.0,925872.0,flip,0,615074.0,,185.3713240623474,
com-Amazon,334863.0,925872.0,flip,1,615008.0,,178.29142117500305,
com-Amazon,334863.0,925872.0,flip,2,615083.0,,191.65471744537356,
