instance,n,m,algo,seed,cost,lb,time,error
pace-exact/exact013.gr,40,297,ins,0,182.0,,0.0014944076538085,
pace-exact/exact013.gr,40,297,ins,1,183.0,,0.0012421607971191,
pace-exact/exact013.gr,40,297,ins,2,182.0,,0.0013501644134521,
pace-exact/exact013.gr,40,297,flip,0,181.0,,0.0251152515411376,
pace-exact/exact013.gr,40,297,flip,1,182.0,,0.0546381473541259,
pace-exact/exact013.gr,40,297,flip,2,181.0,,0.041060447692871,
pace-exact/exact013.gr,40,297,leiden,1,185.0,,0.8552916049957275,
pace-exact/exact011.gr,30,291,kapoce,0,81.0,,5.582383632659912,
pace-exact/exact013.gr,40,297,lb:greedy,0,,131.0,0.0319592952728271,
pace-exact/exact013.gr,40,297,lb:tri-mwu,0,,148.06296296296296,0.0226416587829589,
pace-exact/exact014.gr,40,311,pivot,0,112.0,,0.0001158714294433,
pace-exact/exact014.gr,40,311,pivot,1,178.0,,5.674362182617188e-05,
pace-exact/exact014.gr,40,311,pivot,2,204.0,,5.292892456054688e-05,
pace-exact/exact014.gr,40,311,pivot50,0,79.0,,0.001103401184082,
pace-exact/exact014.gr,40,311,pivot50,1,94.0,,0.0027694702148437,
pace-exact/exact014.gr,40,311,pivot50,2,79.0,,0.0011563301086425,
pace-exact/exact014.gr,40,311,vote,0,79.0,,0.004866600036621,
pace-exact/exact014.gr,40,311,vote,1,79.0,,0.0001451969146728,
pace-exact/exact014.gr,40,311,vote,2,79.0,,0.0001120567321777,
pace-exact/exact014.gr,40,311,louvain,0,79.0,,0.0114674568176269,
pace-exact/exact014.gr,40,311,louvain,1,79.0,,0.0003793239593505,
pace-exact/exact014.gr,40,311,louvain,2,79.0,,0.0003504753112792,
